Platform,Hashtag,Content_Type,Region,Views,Likes,Shares,Comments,Engagement_Level,Engagement_Score
Twitter,#Gaming,Tweet,Germany,2517906,254149,3970,17586,Medium,0.11963552253340673
TikTok,#Challenge,Tweet,Japan,1070510,29674,53802,4514,Medium,0.1869277260371225
TikTok,#Comedy,Tweet,UK,3369227,130484,70848,12010,Low,0.10894130908959236
TikTok,#Fitness,Video,USA,2580238,118495,10621,34440,Low,0.08496813084684436
TikTok,#Comedy,Live Stream,Japan,1094116,301730,23651,29582,High,0.3946994651389798
YouTube,#Music,Reel,UK,3107277,201634,7994,4367,Low,0.07541973245384946
Instagram,#Tech,Video,Canada,3502729,423463,33243,17585,Medium,0.15940770753318342
YouTube,#Tech,Tweet,Brazil,3073848,306268,94923,45513,Medium,0.2218922340987583
TikTok,#Comedy,Tweet,Japan,2092377,158177,72216,47525,Medium,0.2245651715728093
YouTube,#Education,Post,USA,4530257,474798,91950,40024,Medium,0.18336619754685
TikTok,#Tech,Live Stream,Japan,4297874,462449,15517,44021,Medium,0.13891565923058702
TikTok,#Comedy,Post,Australia,2847461,439633,17966,47276,Medium,0.20652890417111947
Instagram,#Viral,Video,Canada,4096574,225112,53015,15291,Low,0.10124045116724366
Twitter,#Fitness,Reel,Brazil,3708615,239914,45200,8352,Low,0.10575861878356206
TikTok,#Music,Reel,India,4047898,375210,72728,40390,Medium,0.16654915711808943
Twitter,#Comedy,Reel,Brazil,2676484,97672,26461,49856,Low,0.10340693237844874
Instagram,#Education,Video,Canada,961039,320162,73066,32,High,0.5612925177854384
Twitter,#Fashion,Tweet,Canada,3806052,336179,69578,32549,Medium,0.16027395316721896
TikTok,#Viral,Tweet,Australia,2277888,10022,63720,49788,Medium,0.13203370841762194
Instagram,#Viral,Tweet,UK,3850711,419814,14656,45277,Medium,0.14395679135619371
Twitter,#Tech,Shorts,Germany,1675122,177756,68407,36886,Medium,0.27266611028928045
Instagram,#Challenge,Video,Canada,121735,293092,98179,41884,High,5.515233909721937
Instagram,#Music,Reel,Australia,423362,110690,51877,22816,High,0.7368469536708537
Twitter,#Challenge,Shorts,Australia,2902262,99211,30845,37170,Low,0.0916822809243273
YouTube,#Challenge,Post,Brazil,1670715,304208,67487,36984,Medium,0.3475380301248268
YouTube,#Fitness,Tweet,Brazil,3577708,6650,74312,12776,Low,0.07131325418396359
Twitter,#Comedy,Post,Australia,4157406,52815,89361,25431,Low,0.0894211438574919
TikTok,#Comedy,Post,Brazil,4955860,204064,19359,46500,Low,0.07166082173427013
TikTok,#Tech,Post,USA,3562055,211324,22318,48831,Low,0.10554020081104867
YouTube,#Fashion,Post,Canada,4443444,329468,67869,13843,Medium,0.12619963253728414
TikTok,#Comedy,Video,UK,377149,207589,13408,15058,High,0.7369209516663175
YouTube,#Tech,Live Stream,USA,2711504,428947,52195,4775,Medium,0.2194656544854811
YouTube,#Challenge,Live Stream,Australia,429918,121461,7858,29359,High,0.4739345642657437
YouTube,#Gaming,Live Stream,Germany,4023574,127139,4948,42147,Low,0.0562378124523123
TikTok,#Gaming,Tweet,Brazil,3106083,104414,65393,39972,Medium,0.12251346792728977
Twitter,#Viral,Shorts,UK,374765,370936,46890,10055,High,1.4187984470268034
Instagram,#Tech,Post,Brazil,3573199,332761,15013,41115,Medium,0.12874457873742828
YouTube,#Education,Post,Brazil,1772657,333017,23933,28501,Medium,0.2605230453494387
YouTube,#Gaming,Post,UK,3559212,54955,38056,8025,Low,0.05202640359720073
TikTok,#Education,Live Stream,Germany,147632,19332,644,49459,High,0.8140647014197464
Instagram,#Challenge,Post,Japan,258238,465551,15136,48715,High,2.355923605356299
TikTok,#Dance,Video,Germany,4133077,402734,72073,18629,Medium,0.15877057214274015
Twitter,#Challenge,Shorts,India,3128393,105546,30995,41182,Low,0.08978891079221824
Instagram,#Music,Tweet,Australia,1568970,253002,46733,33534,Medium,0.2933574255721907
Instagram,#Education,Live Stream,UK,464742,267582,36900,25379,High,0.9231788820463828
TikTok,#Fitness,Video,Germany,2014353,461968,86514,36689,High,0.3946120665047288
Instagram,#Dance,Tweet,UK,2177286,201616,27274,22357,Medium,0.15071607496672462
TikTok,#Viral,Tweet,Germany,4338397,139678,73551,14788,Low,0.0898735177993162
Instagram,#Gaming,Video,India,4659521,103924,29063,38288,Low,0.057449896673928504
YouTube,#Challenge,Tweet,Australia,2893640,20284,70366,14181,Low,0.08976375775839428
TikTok,#Comedy,Post,Germany,2815469,426113,93461,42629,Medium,0.28121566957405675
Instagram,#Viral,Tweet,USA,3031527,384860,45831,37574,Medium,0.1970957210673037
Instagram,#Challenge,Tweet,Germany,4655360,225104,99715,47565,Medium,0.13304642390706625
YouTube,#Viral,Post,Australia,1850613,125819,12927,41305,Medium,0.1335827641975929
TikTok,#Gaming,Tweet,Germany,2210593,351628,3482,3706,Medium,0.16714338641260512
Twitter,#Education,Tweet,Canada,2511011,219874,52071,723,Medium,0.15035099408166672
Twitter,#Comedy,Reel,USA,4904231,448526,39996,15900,Medium,0.12240736621093093
YouTube,#Tech,Tweet,Japan,630739,396267,48676,22034,High,0.9296444329587992
TikTok,#Gaming,Tweet,India,1572385,2798,3479,39467,Low,0.05861732336546075
Instagram,#Dance,Shorts,USA,871802,491525,45339,23004,High,0.7725951534866862
YouTube,#Tech,Reel,USA,3044031,327478,80291,4748,Medium,0.18982953852966675
Twitter,#Comedy,Live Stream,UK,3432762,386123,50354,18115,Medium,0.1670418747352715
Twitter,#Tech,Reel,Germany,2145559,469691,78098,14666,Medium,0.34178365638045843
Twitter,#Dance,Post,Australia,2064776,387203,7684,5608,Medium,0.2041243214760342
YouTube,#Viral,Post,Australia,354702,364531,95192,539,High,1.8358650360020525
Instagram,#Tech,Post,Japan,665740,389852,99285,3432,High,1.0433066963078679
Instagram,#Fitness,Shorts,Japan,4582997,440332,73379,85,Medium,0.1441499961706281
YouTube,#Education,Tweet,Germany,1392163,267737,59937,27304,Medium,0.3607020154967486
YouTube,#Dance,Post,Australia,2183312,333767,32881,29602,Medium,0.22516891768102773
Instagram,#Music,Shorts,Canada,2267018,137209,75303,31685,Medium,0.18812731085505277
Twitter,#Viral,Tweet,Brazil,1513659,130934,94962,3519,Medium,0.27936146780747845
Twitter,#Fashion,Live Stream,Australia,3267376,243498,80458,44516,Medium,0.17564675752040781
TikTok,#Challenge,Shorts,USA,2127779,176918,38776,18345,Medium,0.15506121641392268
Instagram,#Fashion,Live Stream,Canada,4151557,244562,87770,44396,Medium,0.14372053665648815
Twitter,#Gaming,Reel,Germany,360483,165482,18721,24681,High,0.7517885725540455
YouTube,#Challenge,Shorts,USA,4987250,423644,6076,26739,Low,0.09932327434959146
YouTube,#Challenge,Reel,Australia,2612254,196077,21722,26238,Medium,0.12009513623100969
Instagram,#Education,Shorts,Brazil,378823,448944,80149,42580,High,2.0446250623642177
TikTok,#Fitness,Shorts,Germany,4968911,151416,16628,7048,Low,0.04334873375675274
Twitter,#Education,Reel,India,2319248,419303,18861,44765,Medium,0.24379281560229868
Instagram,#Challenge,Live Stream,Australia,901819,73906,1462,12876,Medium,0.11537126629623018
Instagram,#Education,Live Stream,UK,1924813,188326,41895,37760,Medium,0.20237342536651612
Twitter,#Fitness,Tweet,Germany,1779685,337898,22528,24827,Medium,0.25573963931819393
Instagram,#Education,Live Stream,Canada,166638,52495,86474,5523,High,1.9381113551530864
Twitter,#Education,Video,USA,4952299,149289,67652,13777,Low,0.07669145178835123
Instagram,#Viral,Shorts,Brazil,908633,408446,85164,12149,High,0.7574411230937023
YouTube,#Education,Video,Brazil,4687224,1635,16037,48614,Low,0.03135629959225333
YouTube,#Comedy,Shorts,Australia,2758571,17789,36088,39138,Low,0.074070596696623
Twitter,#Music,Tweet,Canada,253934,269239,27213,864,High,1.388573408838517
YouTube,#Dance,Tweet,Canada,3230389,297140,22102,29483,Medium,0.13076196086601335
YouTube,#Tech,Tweet,UK,3448262,15538,92514,38006,Low,0.10703711028918336
TikTok,#Music,Live Stream,UK,3739590,227858,13222,41021,Low,0.09347709240852607
YouTube,#Music,Video,UK,2520922,74513,3987,22252,Low,0.05195638738525032
Twitter,#Music,Tweet,India,17826,347482,13497,25800,High,24.659093458992484
Twitter,#Education,Tweet,UK,2717191,301070,32071,43935,Medium,0.17854946523818163
TikTok,#Gaming,Shorts,Japan,775716,249033,82258,37351,High,0.7354611739347906
Instagram,#Education,Post,Brazil,446706,4264,75452,14816,High,0.582602427547425
Instagram,#Fitness,Live Stream,UK,951304,342048,65047,35490,High,0.6393003708593678
Twitter,#Gaming,Tweet,UK,1181477,224611,22199,39231,Medium,0.3128880206724295
YouTube,#Challenge,Post,Japan,117636,74051,17802,38144,High,1.7319953075589105
Instagram,#Comedy,Tweet,UK,3592472,80185,16999,48101,Low,0.06329457821800699
Instagram,#Challenge,Live Stream,Canada,3592674,160629,8445,9171,Low,0.056867391808997976
Twitter,#Challenge,Live Stream,Germany,4528887,325301,55955,3060,Low,0.11024474666733791
YouTube,#Gaming,Post,India,1376828,271019,78128,31233,High,0.4124473064173593
Instagram,#Education,Shorts,Australia,4686957,109616,68468,40709,Low,0.08458323812230409
Twitter,#Viral,Video,Germany,1375455,425083,93721,18977,High,0.5410573228495298
YouTube,#Fashion,Post,USA,830776,387748,35728,33010,High,0.6752144982522365
YouTube,#Fitness,Tweet,Canada,2151293,496319,47342,12951,Medium,0.30876640234500835
Twitter,#Gaming,Video,India,40081,388209,72017,26138,High,16.380230034180784
Instagram,#Viral,Video,Japan,2573525,244672,62989,24852,Medium,0.1878136019661748
Instagram,#Music,Video,Germany,693490,271218,30947,20950,High,0.5853855138502357
Instagram,#Gaming,Shorts,Germany,1190294,180949,16220,16017,Medium,0.219813760297876
Instagram,#Gaming,Video,Germany,1646518,98332,62494,12314,Medium,0.1885445528078041
YouTube,#Comedy,Live Stream,Australia,3112756,321532,88462,11421,Medium,0.19589071549456494
Twitter,#Viral,Reel,Japan,3255672,65898,18956,9970,Low,0.04383303969195914
YouTube,#Comedy,Reel,Canada,2440651,379826,54619,36689,Medium,0.2528263975472118
Twitter,#Comedy,Tweet,Canada,1263815,1401,29795,76,Low,0.07195515166381156
TikTok,#Fashion,Video,Canada,2815018,235401,12601,10518,Low,0.10452508651809686
TikTok,#Tech,Shorts,Canada,3868012,260982,45275,9713,Low,0.1076090249978542
YouTube,#Education,Tweet,India,4649706,330323,14225,34904,Low,0.09523311796487778
Twitter,#Viral,Post,Germany,1972112,80588,58508,27308,Medium,0.157561031016494
Twitter,#Gaming,Live Stream,Australia,3944256,25952,33400,41935,Low,0.053247557967839816
TikTok,#Fitness,Reel,India,1742308,243400,13662,22362,Medium,0.18889312337428285
Twitter,#Education,Post,India,3474219,495721,38652,41799,Medium,0.20012411422538418
Instagram,#Gaming,Live Stream,India,3335657,417475,40236,4254,Medium,0.16389305015473712
YouTube,#Fashion,Tweet,Australia,3571417,280029,10369,41918,Low,0.11059251831975936
TikTok,#Challenge,Tweet,Canada,112544,12459,57771,44943,High,2.449335371054876
YouTube,#Challenge,Shorts,Brazil,1120236,403893,40558,40713,High,0.541843861472047
TikTok,#Fashion,Tweet,Australia,338635,376834,42333,9324,High,1.542903125784399
TikTok,#Music,Tweet,Australia,1689148,349908,55192,27281,Medium,0.33747546100164105
Twitter,#Tech,Live Stream,USA,2685855,480303,16618,3297,Medium,0.19984362521431723
Instagram,#Education,Shorts,Canada,2388920,44750,78711,21652,Medium,0.1357044187331514
Twitter,#Challenge,Reel,USA,1729498,434724,83274,21460,High,0.42062263153816887
YouTube,#Music,Video,Germany,251467,155816,10165,11156,High,0.8296237677309548
YouTube,#Gaming,Tweet,Japan,1300227,345159,23454,34160,Medium,0.37212040666745116
YouTube,#Music,Shorts,USA,1073279,344065,98144,1905,High,0.598452965165628
Instagram,#Viral,Shorts,Brazil,3848863,404283,78130,41057,Medium,0.1872727088493407
Twitter,#Music,Shorts,UK,266645,82375,992,5404,Medium,0.3606255508260046
TikTok,#Viral,Video,UK,4574441,361896,98169,26574,Medium,0.15511206724493767
Twitter,#Education,Video,Australia,4352106,308840,2844,35294,Low,0.08914304936506602
Instagram,#Dance,Shorts,India,1926503,103365,58675,33276,Medium,0.1795699254036978
Instagram,#Challenge,Live Stream,UK,2167670,198784,96952,26902,Medium,0.250704212357047
Instagram,#Fashion,Video,Germany,1083140,309982,34255,33816,High,0.4435059179792086
Instagram,#Fashion,Post,UK,4398342,308054,29831,3366,Low,0.09191622661448337
Twitter,#Fitness,Tweet,Australia,3684089,213042,71881,21008,Medium,0.1277659144499495
Twitter,#Fitness,Post,USA,2524980,18862,77762,16925,Low,0.11326743182124215
Twitter,#Challenge,Shorts,UK,3061168,14811,49603,11285,Low,0.06082318905724873
Instagram,#Viral,Live Stream,UK,275149,149844,9065,35899,High,0.904371813090362
YouTube,#Tech,Tweet,India,4867109,249339,46801,20110,Low,0.08834032687576958
TikTok,#Fashion,Tweet,Australia,1123564,306470,76377,46344,High,0.5591928897686291
TikTok,#Viral,Live Stream,Japan,3501632,326063,24819,11649,Medium,0.12103442052163106
YouTube,#Comedy,Post,UK,4874267,432865,34178,19828,Medium,0.117977739011835
Instagram,#Challenge,Live Stream,USA,1137375,118437,23946,24358,Medium,0.2101250686888669
YouTube,#Education,Live Stream,Germany,2623136,134723,43056,37987,Medium,0.12956438400448927
YouTube,#Fitness,Live Stream,India,4473535,329945,58746,11543,Medium,0.1183111342595956
Instagram,#Fashion,Video,UK,2984034,227827,65757,27104,Medium,0.16062350496006414
Twitter,#Fitness,Reel,India,3033602,338637,28669,36429,Medium,0.16399712289219218
Instagram,#Music,Shorts,Brazil,3683276,428789,65984,5073,Medium,0.17291318923697274
Instagram,#Dance,Shorts,UK,2836012,183713,10028,21436,Low,0.09050349575389667
TikTok,#Dance,Video,UK,3099164,427255,17081,23481,Medium,0.16954894932956113
Instagram,#Tech,Live Stream,UK,2682414,401508,59012,3275,Medium,0.21812218397309288
TikTok,#Challenge,Post,Germany,2872586,304584,57452,40015,Medium,0.19389149706919132
TikTok,#Music,Video,Japan,4174438,141088,4035,3107,Low,0.03818645767406295
YouTube,#Tech,Live Stream,USA,4086758,100333,31439,21971,Low,0.058381729478476585
YouTube,#Fitness,Post,Australia,3574391,163649,27522,2558,Low,0.07031435564827687
Instagram,#Dance,Post,USA,4533957,278567,60593,12923,Low,0.10723348280541699
YouTube,#Comedy,Post,Germany,3747425,488131,30145,34060,Medium,0.17256809675977505
Instagram,#Gaming,Tweet,USA,1296124,435551,48934,49483,High,0.5256588104224595
TikTok,#Tech,Video,UK,3754208,320167,58134,21693,Medium,0.1432938718366164
TikTok,#Comedy,Tweet,Japan,4583841,449919,34524,19323,Medium,0.1291792189126979
TikTok,#Viral,Video,Germany,2627566,173288,8666,35026,Low,0.10250475154572711
TikTok,#Dance,Post,Australia,797705,102013,63301,3932,High,0.37580308510038174
TikTok,#Music,Tweet,Canada,3971254,118065,64239,29490,Low,0.09310963237304892
YouTube,#Comedy,Post,Canada,4893326,383878,10656,9457,Low,0.08884754459441288
YouTube,#Challenge,Shorts,Brazil,4511253,111081,94452,24513,Low,0.09830151401395577
Instagram,#Education,Tweet,Australia,3979197,313528,22858,39951,Medium,0.11610483220609585
Twitter,#Tech,Post,UK,362721,485447,53099,2604,High,1.7918786064220158
TikTok,#Comedy,Reel,UK,1172906,179308,12608,36429,Medium,0.24724061433738084
Instagram,#Dance,Reel,UK,1576695,223136,3427,44738,Medium,0.20479103441058671
Twitter,#Gaming,Live Stream,Canada,4906236,318280,73843,42534,Medium,0.12736382840124283
Instagram,#Fashion,Live Stream,Canada,3419646,34941,95591,9327,Low,0.09953310956748154
Twitter,#Education,Reel,UK,4962420,494185,59718,46178,Medium,0.1542987090975774
YouTube,#Fashion,Video,Canada,2449590,214679,15511,10183,Medium,0.11494903228703579
YouTube,#Comedy,Tweet,Australia,3800628,87112,16845,17649,Low,0.045504321917325244
Twitter,#Challenge,Shorts,Japan,3829079,460489,8748,41683,Medium,0.14888671662297906
YouTube,#Viral,Shorts,Germany,1201990,188063,58662,894,Medium,0.304359437266533
YouTube,#Gaming,Shorts,Brazil,1020876,129614,63924,20813,Medium,0.3555887296792167
YouTube,#Tech,Live Stream,USA,2335723,364476,67740,24847,Medium,0.2643250077170966
Twitter,#Comedy,Video,Japan,56202,360896,25987,14628,High,8.329116401551547
TikTok,#Music,Post,UK,4038519,320781,72443,16822,Medium,0.14157516654001132
Instagram,#Viral,Live Stream,USA,3237254,173375,36718,42896,Low,0.11408465322770471
Instagram,#Dance,Post,USA,4197833,175063,73833,25225,Low,0.10648637046781041
Instagram,#Education,Post,Germany,514956,250127,90852,5413,High,1.0360283208662489
Twitter,#Comedy,Reel,Australia,2549644,355626,71483,4053,Medium,0.22676930583250055
YouTube,#Gaming,Tweet,India,1437913,199931,59221,837,Medium,0.2637628284882326
YouTube,#Challenge,Post,India,514808,83217,39130,31901,High,0.5136070146540069
Twitter,#Challenge,Live Stream,India,3402798,5693,23769,1821,Low,0.023698732631205262
YouTube,#Fashion,Live Stream,Canada,413996,302157,49992,24906,High,1.2124392506207788
Twitter,#Challenge,Reel,Brazil,2374524,3501,18005,20135,Low,0.04118130623232277
TikTok,#Tech,Shorts,USA,1372415,88595,23610,45790,Medium,0.18289292961677045
YouTube,#Education,Live Stream,Brazil,3306131,38806,68565,36981,Low,0.09632497925823266
TikTok,#Gaming,Reel,USA,3553589,405577,77631,43447,Medium,0.20412152333879918
YouTube,#Challenge,Reel,Germany,848550,133105,51730,28482,High,0.40688115019739557
YouTube,#Challenge,Video,Germany,1769189,189560,31847,26317,Medium,0.19089820250973752
TikTok,#Tech,Video,USA,309064,499745,31698,23489,High,2.076647555198923
YouTube,#Education,Reel,UK,1086831,3960,92374,44074,Medium,0.3397308321164928
Twitter,#Music,Shorts,UK,473800,166023,16059,31572,High,0.5853609117771211
Twitter,#Tech,Reel,USA,18921,150828,7751,27357,High,12.09211986681465
TikTok,#Education,Reel,Canada,4387929,389906,66441,34423,Medium,0.14997393987003893
YouTube,#Comedy,Live Stream,USA,2449452,486556,43076,27405,Medium,0.2737730725076466
Instagram,#Comedy,Shorts,India,4854685,134680,43340,2898,Low,0.05571854816532896
TikTok,#Comedy,Live Stream,UK,2052067,191445,84877,28974,Medium,0.24561771131254487
YouTube,#Dance,Tweet,India,4767251,423291,97889,42439,Medium,0.16819672385615944
YouTube,#Challenge,Video,Brazil,2368362,300651,67181,25054,Medium,0.2331999922309174
Twitter,#Music,Shorts,Australia,2175561,87753,74372,20428,Medium,0.16167094372440027
TikTok,#Education,Tweet,Germany,4539531,206594,29902,9751,Low,0.06956709845135985
Instagram,#Education,Video,UK,3713005,184413,88201,49856,Medium,0.14778541908777393
YouTube,#Comedy,Reel,Brazil,1236179,391333,26828,40019,High,0.4464199763950043
Twitter,#Comedy,Video,Australia,1933738,115168,96016,41321,Medium,0.25125327215993065
TikTok,#Dance,Video,UK,4909664,32328,44030,40462,Low,0.04997124039445469
Twitter,#Education,Video,Brazil,4022545,173474,36619,23322,Low,0.08203140051882576
Instagram,#Comedy,Post,Brazil,4117289,476795,23810,7602,Medium,0.13684465676322455
Twitter,#Music,Live Stream,Australia,4850591,157100,82852,36003,Low,0.09847501057087683
Instagram,#Fitness,Live Stream,USA,2359516,394171,34790,26112,Medium,0.23342287147025068
Instagram,#Viral,Post,Japan,3647993,361442,26848,22650,Medium,0.13357646245483476
YouTube,#Tech,Live Stream,India,3520520,205027,91912,23644,Medium,0.1499923306784225
YouTube,#Viral,Video,Japan,333545,498977,52685,24137,High,2.114575244719603
YouTube,#Gaming,Video,USA,3230981,43250,25450,38132,Low,0.06062059789271432
Instagram,#Challenge,Live Stream,UK,4902801,457202,95950,35485,Medium,0.16643995952517754
YouTube,#Education,Reel,USA,4378018,396292,22112,2274,Low,0.10670947446995421
TikTok,#Fitness,Video,UK,4489295,37622,68224,46460,Low,0.07466963075494036
TikTok,#Tech,Reel,USA,4536700,149329,37190,17569,Low,0.06525381885511496
