Platform,Hashtag,Content_Type,Region,Views,Likes,Shares,Comments,Engagement_Level,Engagement_Score
TikTok,#Comedy,Live Stream,Japan,1094116,301730,23651,29582,High,0.3244290367748941
YouTube,#Music,Reel,UK,3107277,201634,7994,4367,Medium,0.06886898078285264
Instagram,#Tech,Video,Canada,3502729,423463,33243,17585,High,0.13540613618695593
YouTube,#Tech,Tweet,Brazil,3073848,306268,94923,45513,High,0.14532403684242032
TikTok,#Comedy,Tweet,Japan,2092377,158177,72216,47525,High,0.1328240560854951
YouTube,#Education,Post,USA,4530257,474798,91950,40024,High,0.13393765519263034
TikTok,#Tech,Live Stream,Japan,4297874,462449,15517,44021,High,0.1214523738946279
TikTok,#Comedy,Post,Australia,2847461,439633,17966,47276,High,0.17730708164220688
Instagram,#Viral,Video,Canada,4096574,225112,53015,15291,Medium,0.07162521658341824
Twitter,#Fitness,Reel,Brazil,3708615,239914,45200,8352,Medium,0.07913088848532404
TikTok,#Music,Reel,India,4047898,375210,72728,40390,High,0.12063742712884563
Twitter,#Comedy,Reel,Brazil,2676484,97672,26461,49856,Medium,0.06500655337375452
Instagram,#Education,Video,Canada,961039,320162,73066,32,High,0.40920295638366394
Twitter,#Fashion,Tweet,Canada,3806052,336179,69578,32549,High,0.11516027631782225
TikTok,#Viral,Tweet,Australia,2277888,10022,63720,49788,Medium,0.05423005872106091
Instagram,#Viral,Tweet,UK,3850711,419814,14656,45277,High,0.12458660231837705
Twitter,#Tech,Shorts,Germany,1675122,177756,68407,36886,High,0.1689721703852018
Instagram,#Challenge,Video,Canada,121735,293092,98179,41884,High,3.558179652523925
Instagram,#Music,Reel,Australia,423362,110690,51877,22816,High,0.437882946509134
Twitter,#Challenge,Shorts,Australia,2902262,99211,30845,37170,Medium,0.05761919495896649
YouTube,#Challenge,Post,Brazil,1670715,304208,67487,36984,High,0.2446132344535124
YouTube,#Fitness,Tweet,Brazil,3577708,6650,74312,12776,Low,0.026200573104345017
Twitter,#Comedy,Post,Australia,4157406,52815,89361,25431,Low,0.04031528313568605
TikTok,#Comedy,Post,Brazil,4955860,204064,19359,46500,Medium,0.05446542073424189
TikTok,#Tech,Post,USA,3562055,211324,22318,48831,Medium,0.07930057228201137
YouTube,#Fashion,Post,Canada,4443444,329468,67869,13843,Medium,0.09253632992786676
TikTok,#Comedy,Video,UK,377149,207589,13408,15058,High,0.6258932146180952
YouTube,#Tech,Live Stream,USA,2711504,428947,52195,4775,High,0.1792057101888841
YouTube,#Challenge,Live Stream,Australia,429918,121461,7858,29359,High,0.3690889890630306
YouTube,#Gaming,Live Stream,Germany,4023574,127139,4948,42147,Low,0.04330329204831326
TikTok,#Gaming,Tweet,Brazil,3106083,104414,65393,39972,Medium,0.06753811794469111
Twitter,#Viral,Shorts,UK,374765,370936,46890,10055,High,1.1417314850639735
Instagram,#Tech,Post,Brazil,3573199,332761,15013,41115,High,0.1088349683294997
YouTube,#Education,Post,Brazil,1772657,333017,23933,28501,High,0.21744251708029247
YouTube,#Gaming,Post,UK,3559212,54955,38056,8025,Low,0.028387182331369977
TikTok,#Education,Live Stream,Germany,147632,19332,644,49459,High,0.4703248618185759
Instagram,#Challenge,Post,Japan,258238,465551,15136,48715,High,2.0500546007946157
TikTok,#Dance,Video,Germany,4133077,402734,72073,18629,High,0.11938708134399625
Twitter,#Challenge,Shorts,India,3128393,105546,30995,41182,Medium,0.0568096783236633
Instagram,#Music,Tweet,Australia,1568970,253002,46733,33534,High,0.21241260189806052
Instagram,#Education,Live Stream,UK,464742,267582,36900,25379,High,0.7097723037728461
TikTok,#Fitness,Video,Germany,2014353,461968,86514,36689,High,0.29050072157164114
Instagram,#Dance,Tweet,UK,2177286,201616,27274,22357,High,0.11539457838795639
TikTok,#Viral,Tweet,Germany,4338397,139678,73551,14788,Medium,0.052557891774312034
Instagram,#Gaming,Video,India,4659521,103924,29063,38288,Low,0.03675807019648586
YouTube,#Challenge,Tweet,Australia,2893640,20284,70366,14181,Low,0.03622807260059994
TikTok,#Comedy,Post,Germany,2815469,426113,93461,42629,High,0.19968360511161728
Instagram,#Viral,Tweet,USA,3031527,384860,45831,37574,High,0.1544650600176083
Instagram,#Challenge,Tweet,Germany,4655360,225104,99715,47565,Medium,0.07999037668408028
YouTube,#Viral,Post,Australia,1850613,125819,12927,41305,Medium,0.09729262682149104
TikTok,#Gaming,Tweet,Germany,2210593,351628,3482,3706,High,0.16231662725793486
Twitter,#Education,Tweet,Canada,2511011,219874,52071,723,High,0.10858893091268816
Twitter,#Comedy,Reel,USA,4904231,448526,39996,15900,High,0.1028544536340152
YouTube,#Tech,Tweet,Japan,630739,396267,48676,22034,High,0.740364873584795
TikTok,#Gaming,Tweet,India,1572385,2798,3479,39467,Low,0.029092111664764036
Instagram,#Dance,Shorts,USA,871802,491525,45339,23004,High,0.6421962785127816
YouTube,#Tech,Reel,USA,3044031,327478,80291,4748,High,0.1355166882334641
Twitter,#Comedy,Live Stream,UK,3432762,386123,50354,18115,High,0.132427473853416
Twitter,#Tech,Reel,Germany,2145559,469691,78098,14666,High,0.26214846573783335
Twitter,#Dance,Post,Australia,2064776,387203,7684,5608,High,0.19396535023653896
YouTube,#Viral,Post,Australia,354702,364531,95192,539,High,1.29760193063473
Instagram,#Tech,Post,Japan,665740,389852,99285,3432,High,0.7398819358908884
Instagram,#Fitness,Shorts,Japan,4582997,440332,73379,85,High,0.1121091722294385
YouTube,#Education,Tweet,Germany,1392163,267737,59937,27304,High,0.2549830731027904
YouTube,#Dance,Post,Australia,2183312,333767,32881,29602,High,0.18149032295888082
Instagram,#Music,Shorts,Canada,2267018,137209,75303,31685,High,0.10771727441070164
Twitter,#Viral,Tweet,Brazil,1513659,130934,94962,3519,High,0.1515631988446539
Twitter,#Fashion,Live Stream,Australia,3267376,243498,80458,44516,High,0.11277306315526588
TikTok,#Challenge,Shorts,USA,2127779,176918,38776,18345,High,0.10999215614027584
Instagram,#Fashion,Live Stream,Canada,4151557,244562,87770,44396,Medium,0.09074378600606953
Twitter,#Gaming,Reel,Germany,360483,165482,18721,24681,High,0.5794558966719651
YouTube,#Challenge,Shorts,USA,4987250,423644,6076,26739,Medium,0.09152518923254298
YouTube,#Challenge,Reel,Australia,2612254,196077,21722,26238,Medium,0.09342008855187896
Instagram,#Education,Shorts,Brazil,378823,448944,80149,42580,High,1.5090767983992524
TikTok,#Fitness,Shorts,Germany,4968911,151416,16628,7048,Low,0.03523749972579505
Twitter,#Education,Reel,India,2319248,419303,18861,44765,High,0.20822654584589487
Instagram,#Challenge,Live Stream,Australia,901819,73906,1462,12876,Medium,0.0978511209012008
Instagram,#Education,Live Stream,UK,1924813,188326,41895,37760,High,0.13922443375018767
Twitter,#Fitness,Tweet,Germany,1779685,337898,22528,24827,High,0.21647257801240108
Instagram,#Education,Live Stream,Canada,166638,52495,86474,5523,High,0.8671011413963202
Twitter,#Education,Video,USA,4952299,149289,67652,13777,Low,0.04658805940432918
Instagram,#Viral,Shorts,Brazil,908633,408446,85164,12149,High,0.5566152671100433
YouTube,#Education,Video,Brazil,4687224,1635,16037,48614,Low,0.014141846005226121
YouTube,#Comedy,Shorts,Australia,2758571,17789,36088,39138,Low,0.033718544855289204
Twitter,#Music,Tweet,Canada,253934,269239,27213,864,High,1.1708396670000867
YouTube,#Dance,Tweet,Canada,3230389,297140,22102,29483,High,0.10795139532731197
YouTube,#Tech,Tweet,UK,3448262,15538,92514,38006,Low,0.042356990275100904
TikTok,#Music,Live Stream,UK,3739590,227858,13222,41021,Medium,0.07543634462601514
YouTube,#Music,Video,UK,2520922,74513,3987,22252,Low,0.039966329779342634
Twitter,#Music,Tweet,India,17826,347482,13497,25800,High,21.697464377875015
Twitter,#Education,Tweet,UK,2717191,301070,32071,43935,High,0.1387741973236331
TikTok,#Gaming,Shorts,Japan,775716,249033,82258,37351,High,0.47522804737816415
Instagram,#Education,Post,Brazil,446706,4264,75452,14816,High,0.21162017076108222
Instagram,#Fitness,Live Stream,UK,951304,342048,65047,35490,High,0.46524034378074725
Twitter,#Gaming,Tweet,UK,1181477,224611,22199,39231,High,0.2421045860393389
YouTube,#Challenge,Post,Japan,117636,74051,17802,38144,High,1.1050783773674726
Instagram,#Comedy,Tweet,UK,3592472,80185,16999,48101,Low,0.04044151213983018
Instagram,#Challenge,Live Stream,Canada,3592674,160629,8445,9171,Low,0.04961346339801496
Twitter,#Challenge,Live Stream,Germany,4528887,325301,55955,3060,Medium,0.08485881851324618
YouTube,#Gaming,Post,India,1376828,271019,78128,31233,High,0.27627270799257425
Instagram,#Education,Shorts,Australia,4686957,109616,68468,40709,Low,0.04668124755571686
Twitter,#Viral,Video,Germany,1375455,425083,93721,18977,High,0.39098407436084787
YouTube,#Fashion,Post,USA,830776,387748,35728,33010,High,0.5494694117307193
YouTube,#Fitness,Tweet,Canada,2151293,496319,47342,12951,High,0.2587337010811637
Twitter,#Gaming,Video,India,40081,388209,72017,26138,High,12.134527581647164
Instagram,#Viral,Video,Japan,2573525,244672,62989,24852,High,0.129205272923325
Instagram,#Music,Video,Germany,693490,271218,30947,20950,High,0.46592596865131436
Instagram,#Gaming,Shorts,Germany,1190294,180949,16220,16017,High,0.17910365002259945
Instagram,#Gaming,Video,Germany,1646518,98332,62494,12314,High,0.10515524276078367
YouTube,#Comedy,Live Stream,Australia,3112756,321532,88462,11421,High,0.13538324237428181
Twitter,#Viral,Reel,Japan,3255672,65898,18956,9970,Low,0.029125784169904093
YouTube,#Comedy,Reel,Canada,2440651,379826,54619,36689,High,0.19303620222637322
Twitter,#Comedy,Tweet,Canada,1263815,1401,29795,76,Low,0.024744127898466153
TikTok,#Fashion,Video,Canada,2815018,235401,12601,10518,Medium,0.09183600246961121
TikTok,#Tech,Shorts,Canada,3868012,260982,45275,9713,Medium,0.08168795753477497
YouTube,#Education,Tweet,India,4649706,330323,14225,34904,Medium,0.08160774036035827
Twitter,#Viral,Post,Germany,1972112,80588,58508,27308,Medium,0.084378574847676
Twitter,#Gaming,Live Stream,Australia,3944256,25952,33400,41935,Low,0.025679621201057944
TikTok,#Fitness,Reel,India,1742308,243400,13662,22362,High,0.16037577741708126
Twitter,#Education,Post,India,3474219,495721,38652,41799,High,0.16584216481459574
Instagram,#Gaming,Live Stream,India,3335657,417475,40236,4254,High,0.13849295655998203
YouTube,#Fashion,Tweet,Australia,3571417,280029,10369,41918,Medium,0.09304878147805198
TikTok,#Challenge,Tweet,Canada,112544,12459,57771,44943,High,1.0233597526300824
YouTube,#Challenge,Shorts,Brazil,1120236,403893,40558,40713,High,0.43309088442078275
TikTok,#Fashion,Tweet,Australia,338635,376834,42333,9324,High,1.2653476456952175
TikTok,#Music,Tweet,Australia,1689148,349908,55192,27281,High,0.2559757937137539
Twitter,#Tech,Live Stream,USA,2685855,480303,16618,3297,High,0.18624162510634415
Instagram,#Education,Shorts,Canada,2388920,44750,78711,21652,Medium,0.06074418565711703
Twitter,#Challenge,Reel,USA,1729498,434724,83274,21460,High,0.3119159432390208
YouTube,#Music,Video,Germany,251467,155816,10165,11156,High,0.7044144957390035
YouTube,#Gaming,Tweet,Japan,1300227,345159,23454,34160,High,0.3097712937817781
YouTube,#Music,Shorts,USA,1073279,344065,98144,1905,High,0.4137917540546307
Instagram,#Viral,Shorts,Brazil,3848863,404283,78130,41057,High,0.13600639981210036
Twitter,#Music,Shorts,UK,266645,82375,992,5404,High,0.33291829961184344
TikTok,#Viral,Video,UK,4574441,361896,98169,26574,High,0.10638217871866748
Twitter,#Education,Video,Australia,4352106,308840,2844,35294,Medium,0.0797264588684191
Instagram,#Dance,Shorts,India,1926503,103365,58675,33276,High,0.1013836988574635
Instagram,#Challenge,Live Stream,UK,2167670,198784,96952,26902,High,0.1488409213579558
Instagram,#Fashion,Video,Germany,1083140,309982,34255,33816,High,0.3490342891962258
Instagram,#Fashion,Post,UK,4398342,308054,29831,3366,Medium,0.0775862813760276
Twitter,#Fitness,Tweet,Australia,3684089,213042,71881,21008,Medium,0.08304115345747619
Twitter,#Fitness,Post,USA,2524980,18862,77762,16925,Low,0.04497025719015596
Twitter,#Challenge,Shorts,UK,3061168,14811,49603,11285,Low,0.024728796328721585
Instagram,#Viral,Live Stream,UK,275149,149844,9065,35899,High,0.708009115061294
YouTube,#Tech,Tweet,India,4867109,249339,46801,20110,Medium,0.06497697092873819
TikTok,#Fashion,Tweet,Australia,1123564,306470,76377,46344,High,0.3819907010192566
TikTok,#Viral,Live Stream,Japan,3501632,326063,24819,11649,High,0.10353201021695027
YouTube,#Comedy,Post,UK,4874267,432865,34178,19828,Medium,0.09988599311445187
Instagram,#Challenge,Live Stream,USA,1137375,118437,23946,24358,High,0.14660160457193097
YouTube,#Education,Live Stream,Germany,2623136,134723,43056,37987,Medium,0.08225498029839093
YouTube,#Fitness,Live Stream,India,4473535,329945,58746,11543,Medium,0.08946705457764385
Instagram,#Fashion,Video,UK,2984034,227827,65757,27104,High,0.10746794440009731
Twitter,#Fitness,Reel,India,3033602,338637,28669,36429,High,0.13308766278503245
Instagram,#Music,Shorts,Brazil,3683276,428789,65984,5073,High,0.13570690874102292
Instagram,#Dance,Shorts,UK,2836012,183713,10028,21436,Medium,0.07587309221540671
TikTok,#Dance,Video,UK,3099164,427255,17081,23481,High,0.15094941732673714
Instagram,#Tech,Live Stream,UK,2682414,401508,59012,3275,High,0.17290209490406774
TikTok,#Challenge,Post,Germany,2872586,304584,57452,40015,High,0.13996134493449455
TikTok,#Music,Video,Japan,4174438,141088,4035,3107,Low,0.035508971507062746
YouTube,#Tech,Live Stream,USA,4086758,100333,31439,21971,Low,0.03761979544665967
YouTube,#Fitness,Post,Australia,3574391,163649,27522,2558,Medium,0.054199162878375645
Instagram,#Dance,Post,USA,4533957,278567,60593,12923,Medium,0.07765468441804807
YouTube,#Comedy,Post,Germany,3747425,488131,30145,34060,High,0.14739080835507049
Instagram,#Gaming,Tweet,USA,1296124,435551,48934,49483,High,0.4119729285160988
TikTok,#Tech,Video,UK,3754208,320167,58134,21693,High,0.10654550840017389
TikTok,#Comedy,Tweet,Japan,4583841,449919,34524,19323,High,0.10990040884925982
TikTok,#Viral,Video,Germany,2627566,173288,8666,35026,Medium,0.08257832533987729
TikTok,#Dance,Post,Australia,797705,102013,63301,3932,High,0.21216615164753888
TikTok,#Music,Tweet,Canada,3971254,118065,64239,29490,Medium,0.05333176875616619
YouTube,#Comedy,Post,Canada,4893326,383878,10656,9457,Medium,0.08255959239175971
YouTube,#Challenge,Shorts,Brazil,4511253,111081,94452,24513,Medium,0.05099381480045566
Instagram,#Education,Tweet,Australia,3979197,313528,22858,39951,Medium,0.09457611673913104
Twitter,#Tech,Post,UK,362721,485447,53099,2604,High,1.4919180306626856
TikTok,#Comedy,Reel,UK,1172906,179308,12608,36429,High,0.19468312038645894
Instagram,#Dance,Reel,UK,1576695,223136,3427,44738,High,0.17206942369957412
Twitter,#Gaming,Live Stream,Canada,4906236,318280,73843,42534,Medium,0.08859276235386965
Instagram,#Fashion,Live Stream,Canada,3419646,34941,95591,9327,Low,0.04089867781635877
Twitter,#Education,Reel,UK,4962420,494185,59718,46178,High,0.12092507284752198
YouTube,#Fashion,Video,Canada,2449590,214679,15511,10183,Medium,0.09812784996672913
YouTube,#Comedy,Tweet,Australia,3800628,87112,16845,17649,Low,0.03199629113925383
Twitter,#Challenge,Shorts,Japan,3829079,460489,8748,41683,High,0.13343156409152174
YouTube,#Viral,Shorts,Germany,1201990,188063,58662,894,High,0.20600753750031198
YouTube,#Gaming,Shorts,Brazil,1020876,129614,63924,20813,High,0.20996771400248415
YouTube,#Tech,Live Stream,USA,2335723,364476,67740,24847,High,0.1956837347579315
Twitter,#Comedy,Video,Japan,56202,360896,25987,14628,High,7.144069606063841
TikTok,#Music,Post,UK,4038519,320781,72443,16822,High,0.10153375531971003
Instagram,#Viral,Live Stream,USA,3237254,173375,36718,42896,Medium,0.07814925860003571
Instagram,#Dance,Post,USA,4197833,175063,73833,25225,Medium,0.06530059676028084
Instagram,#Education,Post,Germany,514956,250127,90852,5413,High,0.6726632955048587
Twitter,#Comedy,Reel,Australia,2549644,355626,71483,4053,High,0.16910674588295463
YouTube,#Gaming,Tweet,India,1437913,199931,59221,837,High,0.18080996555424425
YouTube,#Challenge,Post,India,514808,83217,39130,31901,High,0.29962238349054404
Twitter,#Challenge,Live Stream,India,3402798,5693,23769,1821,Low,0.009193316794003053
YouTube,#Fashion,Live Stream,Canada,413996,302157,49992,24906,High,0.9107696692721668
Twitter,#Challenge,Reel,Brazil,2374524,3501,18005,20135,Low,0.017536567328862544
TikTok,#Tech,Shorts,USA,1372415,88595,23610,45790,High,0.1151218836867857
YouTube,#Education,Live Stream,Brazil,3306131,38806,68565,36981,Low,0.04366191176332698
TikTok,#Gaming,Reel,USA,3553589,405577,77631,43447,High,0.14820368928427008
YouTube,#Challenge,Reel,Germany,848550,133105,51730,28482,High,0.2513900182664545
YouTube,#Challenge,Video,Germany,1769189,189560,31847,26317,High,0.14002121876181686
TikTok,#Tech,Video,USA,309064,499745,31698,23489,High,1.7955245515491938
YouTube,#Education,Reel,UK,1086831,3960,92374,44074,High,0.12919027889340662
Twitter,#Music,Shorts,UK,473800,166023,16059,31572,High,0.4509371042634023
Twitter,#Tech,Reel,USA,18921,150828,7751,27357,High,9.826964748163416
TikTok,#Education,Reel,Canada,4387929,389906,66441,34423,High,0.11184547425448316
YouTube,#Comedy,Live Stream,USA,2449452,486556,43076,27405,High,0.22741290705023
Instagram,#Comedy,Shorts,India,4854685,134680,43340,2898,Low,0.037266681566363216
TikTok,#Comedy,Live Stream,UK,2052067,191445,84877,28974,High,0.14877486943652424
YouTube,#Dance,Tweet,India,4767251,423291,97889,42439,High,0.11822725507845087
YouTube,#Challenge,Video,Brazil,2368362,300651,67181,25054,High,0.16588933617411528
Twitter,#Music,Shorts,Australia,2175561,87753,74372,20428,Medium,0.08391077060123803
TikTok,#Education,Tweet,Germany,4539531,206594,29902,9751,Medium,0.05424503103955012
Instagram,#Education,Video,UK,3713005,184413,88201,49856,Medium,0.08684879228549383
YouTube,#Comedy,Reel,Brazil,1236179,391333,26828,40019,High,0.3706421157453734
Twitter,#Comedy,Video,Australia,1933738,115168,96016,41321,High,0.13057870300940458
TikTok,#Dance,Video,UK,4909664,32328,44030,40462,Low,0.02379388895044549
Twitter,#Education,Video,Brazil,4022545,173474,36619,23322,Medium,0.058026697028871026
Instagram,#Comedy,Post,Brazil,4117289,476795,23810,7602,High,0.12343243333173844
Twitter,#Music,Live Stream,Australia,4850591,157100,82852,36003,Medium,0.056891005652713246
Instagram,#Fitness,Live Stream,USA,2359516,394171,34790,26112,High,0.1928670964723274
Instagram,#Viral,Post,Japan,3647993,361442,26848,22650,High,0.1126482424719565
YouTube,#Tech,Live Stream,India,3520520,205027,91912,23644,Medium,0.09106126367695681
YouTube,#Viral,Video,Japan,333545,498977,52685,24137,High,1.7263007989926398
YouTube,#Gaming,Video,USA,3230981,43250,25450,38132,Low,0.033064880294870196
Instagram,#Challenge,Live Stream,UK,4902801,457202,95950,35485,High,0.12006136900110774
YouTube,#Education,Reel,USA,4378018,396292,22112,2274,Medium,0.09608868670708982
TikTok,#Fitness,Video,UK,4489295,37622,68224,46460,Low,0.033926485116259904
TikTok,#Tech,Reel,USA,4536700,149329,37190,17569,Low,0.04498600304185862
Twitter,#Fitness,Post,Brazil,4303043,415815,78416,44101,High,0.12510495479594325
