Post_ID,Platform,Hashtag,Content_Type,Views,Likes,Shares,Comments,Engagement_Level
Post_2479,YouTube,#Fitness,Reel,3309387,35776,49912,10371,Medium
Post_4136,Twitter,#Dance,Video,2259868,391879,39814,13064,High
Post_2964,Instagram,#Fashion,Tweet,1454497,198979,27467,43108,High
Post_2451,YouTube,#Tech,Reel,1143848,58018,37436,18311,Low
Post_1620,TikTok,#Fashion,Reel,1775119,140839,55814,25850,Medium
Post_1316,Twitter,#Comedy,Post,1068462,397476,34854,18603,Medium
Post_1170,TikTok,#Tech,Reel,1036784,398301,83508,44951,Medium
Post_4237,Instagram,#Dance,Video,1293217,213794,46740,33829,Medium
Post_4372,Twitter,#Fashion,Tweet,1737194,499309,81979,29974,Low
Post_1448,Twitter,#Challenge,Video,4822497,93252,89723,22110,Low
Post_879,Twitter,#Fitness,Post,3536654,292882,7966,37642,Medium
Post_3553,Instagram,#Fitness,Live Stream,2355608,335201,89190,47165,High
Post_616,TikTok,#Viral,Post,1641189,480443,97118,33879,High
Post_718,TikTok,#Fashion,Live Stream,3698927,457765,94363,41251,Low
Post_2316,TikTok,#Challenge,Video,4720948,4313,9479,36144,High
Post_1863,Instagram,#Viral,Reel,2206289,230130,40936,3040,Low
Post_2128,TikTok,#Music,Post,1883707,129899,15872,30639,Medium
Post_4859,YouTube,#Dance,Shorts,4290567,185763,72551,49196,Low
Post_1184,Twitter,#Fitness,Video,1588694,85453,32995,47809,Low
Post_3746,Instagram,#Comedy,Post,2703906,151587,84813,5219,High
Post_900,YouTube,#Comedy,Shorts,2723499,249264,38529,23572,Low
Post_2883,TikTok,#Dance,Reel,3450680,369198,10798,15263,Medium
Post_3540,Instagram,#Fitness,Post,2899386,288198,97504,29093,Low
Post_3980,Twitter,#Music,Tweet,440358,161015,16528,37265,Medium
Post_531,TikTok,#Education,Reel,4387929,389906,66441,34423,Low
Post_144,Twitter,#Comedy,Shorts,50082,70708,277,25036,Low
Post_4902,Twitter,#Gaming,Post,736350,54581,85663,16461,Low
Post_1922,Twitter,#Tech,Post,1022617,263255,32265,49499,Medium
Post_3309,TikTok,#Challenge,Video,1043395,134984,35106,42823,Medium
Post_2344,YouTube,#Fitness,Shorts,3220901,364571,27324,39461,Low
Post_2489,TikTok,#Fitness,Tweet,3257070,20757,52198,42698,Medium
Post_159,TikTok,#Gaming,Post,1246500,471547,15048,40514,High
Post_4815,TikTok,#Dance,Post,140078,197896,13399,27986,Low
Post_2648,YouTube,#Challenge,Post,8982,353646,77267,39542,Medium
Post_3332,TikTok,#Comedy,Video,3568414,383162,46613,19654,Medium
Post_3460,YouTube,#Comedy,Post,4967107,274462,64773,15759,Medium
Post_1571,YouTube,#Tech,Post,2514764,100963,79384,29464,Medium
Post_4258,Twitter,#Dance,Shorts,3984173,161617,68404,26669,Low
Post_2713,TikTok,#Fitness,Post,2274614,97171,35263,30958,High
Post_4469,Twitter,#Fashion,Tweet,4678841,316721,59725,28125,High
Post_2622,TikTok,#Tech,Tweet,852564,390933,8960,23869,Medium
Post_3129,TikTok,#Music,Video,4096259,355421,35317,8773,Medium
Post_601,Instagram,#Education,Tweet,3329289,462737,18302,45849,High
Post_645,TikTok,#Fashion,Tweet,921283,106604,46809,33106,Low
Post_580,Twitter,#Gaming,Tweet,3605502,330152,54247,11566,Medium
Post_4782,Instagram,#Gaming,Live Stream,2931391,338512,25132,35276,High
Post_895,TikTok,#Challenge,Tweet,713539,395521,52325,40633,Medium
Post_3629,Twitter,#Fitness,Post,2451233,238629,57390,21836,Medium
Post_2626,TikTok,#Viral,Live Stream,3102190,192002,40911,3390,Low
Post_1520,TikTok,#Challenge,Reel,3678271,388515,29923,39653,Medium
Post_2337,Twitter,#Challenge,Shorts,1755140,106639,69965,14068,Low
Post_4560,YouTube,#Tech,Live Stream,4929171,127973,68499,1241,Medium
Post_1256,YouTube,#Education,Post,4022893,120768,54001,43214,Medium
Post_2433,Twitter,#Dance,Video,4914010,19243,56002,8519,Medium
Post_2113,TikTok,#Dance,Live Stream,1778307,57050,82609,28347,Medium
Post_432,Instagram,#Viral,Video,2573525,244672,62989,24852,Low
Post_401,TikTok,#Fitness,Shorts,4968911,151416,16628,7048,Medium
Post_2183,YouTube,#Education,Tweet,263141,181365,92942,5308,High
Post_2507,YouTube,#Challenge,Reel,2962657,129075,42946,24127,Medium
Post_835,Instagram,#Tech,Shorts,3678203,106484,25338,25691,High
Post_4379,TikTok,#Gaming,Tweet,3616888,159221,64720,28693,Low
Post_1667,TikTok,#Education,Tweet,3520604,419822,8728,16207,Low
Post_1150,Twitter,#Fashion,Post,1217360,423212,78276,46525,Medium
Post_2294,Twitter,#Fitness,Live Stream,4056000,198488,14421,35350,High
Post_1165,Instagram,#Fashion,Reel,2808211,93056,17427,27332,Low
Post_3406,Instagram,#Viral,Video,4627367,176050,52562,12843,Low
Post_2168,Twitter,#Music,Tweet,4217823,141048,38461,5788,High
Post_4725,YouTube,#Gaming,Live Stream,2720858,354755,65499,24161,Low
Post_4431,YouTube,#Challenge,Shorts,3478951,72455,68320,473,Low
Post_678,Instagram,#Fashion,Post,4446628,475059,19789,42455,High
Post_3843,Twitter,#Viral,Reel,2392297,433292,77815,43106,Low
Post_4591,YouTube,#Challenge,Tweet,3285959,374420,82214,2020,Low
Post_2454,YouTube,#Fashion,Live Stream,939082,406358,86675,10858,Low
Post_3542,Instagram,#Fitness,Live Stream,4037427,201579,92106,34502,Medium
Post_2767,Instagram,#Comedy,Reel,3747884,82226,76069,31192,Medium
Post_1404,YouTube,#Tech,Tweet,4883178,104079,97157,25266,Medium
Post_2868,YouTube,#Viral,Video,2854666,173661,87934,21327,Medium
Post_2657,Instagram,#Education,Tweet,921280,387296,3602,17054,Low
Post_2982,TikTok,#Comedy,Video,1195064,196870,16363,33596,Medium
Post_3013,Twitter,#Tech,Live Stream,703331,175184,57753,39627,Medium
Post_2652,YouTube,#Music,Reel,4421670,360176,29475,39282,High
Post_4971,Twitter,#Fitness,Live Stream,263389,330087,71596,11742,Low
Post_739,TikTok,#Comedy,Shorts,2541850,297473,72482,13708,Medium
Post_2307,YouTube,#Music,Shorts,3594748,64875,4109,27363,High
Post_4221,TikTok,#Comedy,Reel,4228221,421606,4145,12960,Medium
Post_4623,TikTok,#Education,Shorts,3752649,415112,30531,31028,Low
Post_3733,TikTok,#Fitness,Tweet,4975716,395122,48100,20122,Low
Post_265,Instagram,#Tech,Video,485489,265199,14446,34447,Low
Post_9,Twitter,#Education,Live Stream,2169523,496078,96041,30174,Medium
Post_1613,Instagram,#Education,Shorts,4473721,373738,40435,43313,Medium
Post_296,TikTok,#Fitness,Live Stream,4820393,44861,86973,46410,Medium
Post_1782,YouTube,#Challenge,Tweet,3018214,300016,27155,10136,Medium
Post_1237,Twitter,#Dance,Post,723296,216935,93964,23402,Low
Post_1747,Twitter,#Education,Post,2121520,204206,17380,21689,Low
Post_3329,YouTube,#Challenge,Live Stream,2041537,129066,16337,23221,Medium
Post_4133,YouTube,#Dance,Tweet,2198773,238287,14975,3626,High
Post_3359,YouTube,#Comedy,Shorts,3725746,439425,16142,31690,Low
Post_826,Twitter,#Viral,Reel,1224749,336590,37876,39810,High
Post_3704,TikTok,#Dance,Live Stream,487342,207862,37985,34639,Low
Post_167,Instagram,#Fashion,Video,2252593,61466,13181,29007,High
Post_2216,YouTube,#Gaming,Shorts,2831737,137353,78616,8365,High
Post_2298,Twitter,#Viral,Video,2758545,191075,62671,43510,High
Post_4868,Instagram,#Comedy,Video,3546380,403218,81324,33580,High
Post_1839,Twitter,#Challenge,Tweet,902229,166118,61721,35192,Medium
Post_4896,YouTube,#Gaming,Live Stream,451915,161293,22025,44625,High
Post_1738,Instagram,#Dance,Tweet,2536643,205972,96758,48582,Low
Post_2386,Twitter,#Challenge,Post,4476612,393831,51315,38941,Medium
Post_1279,TikTok,#Tech,Live Stream,4820047,240695,76116,10533,Low
Post_3949,Twitter,#Education,Live Stream,3147293,454319,10944,15888,High
Post_2033,Instagram,#Comedy,Tweet,1163746,382193,79589,38016,High
Post_4411,Instagram,#Gaming,Reel,467214,397417,72166,13251,Low
Post_303,Twitter,#Dance,Tweet,394485,373829,36151,12167,Low
Post_2336,TikTok,#Challenge,Reel,2402078,344828,57963,24529,Low
Post_3600,TikTok,#Gaming,Reel,3284516,89109,91336,31184,Medium
Post_4106,YouTube,#Dance,Shorts,2902169,40168,30404,37118,Low
Post_1950,Twitter,#Fitness,Tweet,738822,341078,21459,47079,High
Post_2783,Twitter,#Viral,Post,4815367,353822,49194,24139,Medium
Post_2238,TikTok,#Challenge,Shorts,4673322,65950,25445,8429,Low
Post_1508,TikTok,#Fitness,Post,4473700,15777,85487,15204,High
Post_4424,Instagram,#Gaming,Tweet,554142,60701,68343,16296,High
Post_3814,YouTube,#Fitness,Reel,54266,434656,76960,40771,Low
Post_1924,TikTok,#Dance,Shorts,2785587,329454,68787,12448,High
Post_304,Twitter,#Viral,Live Stream,4250412,138828,47483,35614,High
Post_4092,TikTok,#Tech,Shorts,525914,279869,61693,25627,High
Post_1695,YouTube,#Viral,Post,1482566,354126,63810,39991,High
Post_2182,Instagram,#Music,Live Stream,3148704,463587,9057,13811,Medium
Post_3871,TikTok,#Tech,Video,4261094,414331,77016,34159,Low
Post_400,Instagram,#Education,Shorts,378823,448944,80149,42580,Low
Post_293,Twitter,#Comedy,Tweet,424447,50456,76836,13951,High
Post_4,YouTube,#Education,Shorts,917951,127125,11687,36806,Low
Post_534,TikTok,#Comedy,Live Stream,2052067,191445,84877,28974,High
Post_1648,Twitter,#Challenge,Shorts,752268,50734,89891,9399,High
Post_3044,TikTok,#Tech,Tweet,1648229,1939,18355,36490,Low
Post_1662,YouTube,#Comedy,Live Stream,416498,230768,35649,8638,Low
Post_3284,TikTok,#Tech,Live Stream,3269635,169488,24750,4980,Low
Post_853,TikTok,#Fitness,Video,3185451,489381,98149,34483,High
Post_485,TikTok,#Music,Video,4174438,141088,4035,3107,Medium
Post_3007,YouTube,#Fashion,Video,2812765,306990,16758,13945,Medium
Post_4448,YouTube,#Dance,Shorts,1161484,221418,84473,42623,Low
Post_3593,Twitter,#Challenge,Video,3345099,77768,80093,13493,Medium
Post_2243,Twitter,#Tech,Video,2654590,488135,71550,15800,Low
Post_3688,Instagram,#Fashion,Post,2241319,22674,17632,11763,High
Post_2638,Twitter,#Education,Live Stream,1435388,66738,40540,12303,Low
Post_324,TikTok,#Challenge,Tweet,1070510,29674,53802,4514,High
Post_1511,YouTube,#Fashion,Tweet,2829354,130736,42112,46374,Medium
Post_2811,Instagram,#Challenge,Reel,4402298,311108,37588,11747,Low
Post_3961,Twitter,#Gaming,Shorts,4890733,191195,76245,46882,Low
Post_4550,YouTube,#Fitness,Tweet,3493327,206084,162,1310,Low
Post_2480,TikTok,#Music,Tweet,187729,306823,3693,18459,High
Post_1574,Instagram,#Viral,Video,1131722,340105,73373,11857,Medium
Post_2855,Instagram,#Dance,Shorts,2100020,314357,71376,21215,High
Post_862,Instagram,#Fitness,Shorts,3139127,70363,97084,127,Low
Post_431,Twitter,#Gaming,Video,40081,388209,72017,26138,Medium
Post_2466,Twitter,#Challenge,Tweet,468718,351338,89790,32094,High
Post_4916,Twitter,#Fitness,Reel,4311300,487965,99408,9518,High
Post_2608,Twitter,#Tech,Post,69325,235226,34520,49751,Medium
Post_596,TikTok,#Music,Tweet,1934330,341337,10605,35090,High
Post_3853,TikTok,#Tech,Shorts,4447357,457067,39849,14331,Low
Post_3778,TikTok,#Viral,Shorts,796782,333622,27754,25313,High
Post_1727,Instagram,#Music,Video,4432570,202923,40150,18413,Medium
Post_940,TikTok,#Challenge,Live Stream,4816608,10450,96249,3214,Low
Post_3674,TikTok,#Fashion,Shorts,1566752,176811,47917,712,Medium
Post_1538,YouTube,#Challenge,Video,20509,237516,66323,41897,Medium
Post_1848,YouTube,#Tech,Tweet,1257253,58870,45618,43369,Medium
Post_2913,YouTube,#Gaming,Video,1619481,48034,68983,7422,High
Post_1392,Twitter,#Gaming,Post,4581334,82540,38617,2955,High
Post_654,YouTube,#Education,Video,3191266,418734,68240,47069,Medium
Post_4484,TikTok,#Dance,Tweet,292774,182788,97632,18942,High
Post_961,TikTok,#Comedy,Tweet,1371750,3936,66622,2780,High
Post_1314,TikTok,#Challenge,Video,2851867,407380,86927,39494,Low
Post_53,YouTube,#Comedy,Tweet,1357850,472399,90644,33331,Low
Post_3465,TikTok,#Challenge,Live Stream,912265,111049,54953,692,Medium
Post_1406,TikTok,#Comedy,Video,215435,384718,41860,11247,Medium
Post_2634,Instagram,#Gaming,Video,4828592,471991,21120,11961,High
Post_4238,Twitter,#Education,Shorts,1071793,82545,28397,25073,Low
Post_1895,TikTok,#Comedy,Shorts,569201,492614,22513,32105,Medium
Post_3103,Instagram,#Fitness,Live Stream,3159453,460909,52610,20708,Medium
Post_190,TikTok,#Education,Reel,479620,337321,99486,26524,Medium
Post_1443,TikTok,#Challenge,Post,2954922,83459,90758,11510,Medium
Post_4681,Instagram,#Comedy,Video,4309722,32734,77691,11883,High
Post_1661,TikTok,#Viral,Reel,461093,115868,97631,836,High
Post_4282,TikTok,#Education,Shorts,4461875,81049,47612,7747,High
Post_3004,Twitter,#Gaming,Reel,1173472,370672,58476,17196,Medium
Post_1047,Twitter,#Gaming,Live Stream,1477708,265660,97515,21963,Medium
Post_1714,Twitter,#Challenge,Video,3228275,113917,75531,36656,Low
Post_1481,TikTok,#Fitness,Tweet,3716784,8333,58793,1796,Low
Post_3625,YouTube,#Music,Reel,3010484,365576,82001,43572,Low
Post_2899,Instagram,#Comedy,Video,2176834,489451,95563,19558,High
Post_3970,Instagram,#Fitness,Tweet,3337724,191570,71507,21918,Medium
Post_3744,YouTube,#Viral,Live Stream,654308,395218,70016,43978,Low
Post_1449,Instagram,#Comedy,Post,4059730,479772,15896,35015,Medium
Post_4608,TikTok,#Challenge,Live Stream,2317796,452942,67692,9904,High
Post_2027,Twitter,#Dance,Shorts,3303950,41885,49005,5588,Low
Post_2120,TikTok,#Fashion,Video,932583,243874,61449,31026,Low
Post_1270,TikTok,#Fashion,Tweet,4138951,356632,57983,12027,High
Post_848,Instagram,#Challenge,Tweet,2635991,187823,29537,46857,Low
Post_2082,Instagram,#Fitness,Shorts,1396437,367349,24578,35760,Medium
Post_4579,Twitter,#Gaming,Video,2992211,95547,23448,33090,Medium
Post_609,TikTok,#Fitness,Tweet,3722792,275554,76015,15183,High
Post_4174,Twitter,#Fitness,Shorts,4485980,113834,44375,49799,High
Post_1546,YouTube,#Tech,Reel,3101726,490,80829,593,High
Post_849,Instagram,#Dance,Reel,350307,4331,1623,26850,High
Post_1017,YouTube,#Gaming,Post,4172105,113356,15475,39721,High
Post_4948,Instagram,#Education,Live Stream,2445127,73828,86087,4540,Medium
Post_268,TikTok,#Comedy,Tweet,1612356,488560,75088,11999,Low
Post_1386,YouTube,#Education,Post,1088400,219478,50960,9544,Low
Post_3559,TikTok,#Comedy,Tweet,4293616,313992,9138,35874,Medium
Post_2678,YouTube,#Music,Tweet,4667810,458201,6638,45579,High
Post_237,YouTube,#Challenge,Tweet,1091635,198291,5604,31314,Medium
Post_4014,Twitter,#Challenge,Reel,1507283,378173,24558,9605,Low
Post_3040,Instagram,#Viral,Reel,939246,57670,81461,29497,Medium
Post_3048,YouTube,#Gaming,Tweet,2738867,453411,27052,32698,Low
Post_2384,YouTube,#Challenge,Video,4303440,2761,98789,28154,High
Post_3259,Instagram,#Fitness,Live Stream,2872146,421936,20418,15861,Medium
Post_2297,TikTok,#Dance,Post,516351,64998,8340,6090,High
Post_1446,TikTok,#Fitness,Live Stream,3654157,446765,960,10338,Low
Post_1702,TikTok,#Challenge,Live Stream,4348314,230560,3067,48962,Low
Post_3513,YouTube,#Tech,Tweet,4171682,387109,61595,38086,Low
Post_955,YouTube,#Education,Video,2851176,364420,46475,5976,Low
Post_3920,TikTok,#Viral,Post,4582912,20781,5849,49216,Low
Post_487,YouTube,#Fitness,Post,3574391,163649,27522,2558,Medium
Post_1513,YouTube,#Comedy,Video,1194963,103244,46147,35429,High
Post_3921,TikTok,#Music,Live Stream,1210794,86602,90843,3257,Low
Post_2376,Twitter,#Challenge,Tweet,3439140,412155,15138,23614,Low
Post_290,Twitter,#Dance,Reel,4445772,159466,75212,24528,Low
Post_3582,YouTube,#Viral,Shorts,1458457,186108,49424,48333,High
Post_4695,Twitter,#Gaming,Shorts,1076207,177343,29322,31034,High
Post_2863,YouTube,#Fashion,Reel,1259577,417867,13002,27756,Medium
Post_157,Twitter,#Fitness,Reel,2114283,462542,14404,37153,Low
Post_350,TikTok,#Comedy,Post,4955860,204064,19359,46500,Medium
Post_2011,Twitter,#Dance,Live Stream,1486951,221586,3514,43220,Medium
Post_2930,Instagram,#Education,Shorts,2757834,276600,2866,32837,Low
Post_4200,Twitter,#Fitness,Reel,2121336,330030,12817,21347,High
Post_1845,TikTok,#Tech,Shorts,3139776,138605,20376,44725,Medium
Post_4491,YouTube,#Fashion,Post,2684761,368977,86498,33243,Low
Post_3805,Instagram,#Dance,Post,3596292,173815,46684,30679,Low
Post_4756,Twitter,#Education,Tweet,3967702,357355,37276,37138,Medium
Post_3635,Instagram,#Education,Post,2093646,289340,34851,10245,Medium
Post_2110,Twitter,#Viral,Live Stream,1338312,264567,75100,16361,High
Post_1122,Twitter,#Fitness,Video,4161787,343575,2003,19921,Medium
Post_1857,TikTok,#Viral,Shorts,3364916,26808,89202,27099,Medium
Post_137,Instagram,#Fashion,Tweet,1438248,223413,84930,42774,Low
Post_2655,Instagram,#Challenge,Live Stream,3339645,423737,51231,19571,Low
Post_1441,YouTube,#Gaming,Post,4608473,304395,4335,6543,High
Post_1269,TikTok,#Fitness,Shorts,2458064,428601,16411,12329,Medium
Post_992,YouTube,#Fitness,Live Stream,1740011,394641,25434,40742,Medium
Post_2709,Twitter,#Viral,Reel,71277,187205,13956,34407,Low
Post_3407,YouTube,#Tech,Post,2775989,71052,317,40956,High
Post_3613,Instagram,#Music,Reel,2100416,225017,46803,12290,High
Post_254,Twitter,#Gaming,Post,2512592,418988,4122,18706,Low
Post_1285,YouTube,#Viral,Live Stream,1212383,134452,16512,26744,Low
Post_4603,Twitter,#Gaming,Tweet,3777754,202276,35884,41913,High
Post_397,Twitter,#Gaming,Reel,360483,165482,18721,24681,High
Post_758,Instagram,#Comedy,Shorts,4522021,494856,7995,29137,High
Post_1945,Instagram,#Dance,Shorts,2260054,333540,87685,15277,Medium
Post_703,Twitter,#Challenge,Post,257565,311076,77488,43551,Low
Post_1456,Instagram,#Music,Post,3707557,238257,87810,32469,Medium
Post_31,Instagram,#Comedy,Reel,1365655,156164,84930,18303,Low
Post_3989,Twitter,#Fashion,Reel,1945337,66807,22816,37103,High
Post_2954,Instagram,#Education,Post,3909608,328265,91682,28567,High
Post_75,YouTube,#Gaming,Video,1750105,125485,942,20317,Low
Post_850,TikTok,#Fashion,Shorts,1818938,228251,5943,10429,High
Post_2828,TikTok,#Comedy,Reel,1756485,100469,98551,12449,Low
Post_3472,YouTube,#Comedy,Tweet,2530285,414472,74687,25953,Medium
Post_1143,TikTok,#Comedy,Post,3484442,290461,51999,5863,High
Post_1755,YouTube,#Comedy,Shorts,3640508,370123,1262,2622,Low
Post_4769,Instagram,#Music,Post,1027847,362060,47435,37002,Low
Post_428,Twitter,#Viral,Video,1375455,425083,93721,18977,High
Post_3808,Instagram,#Music,Video,4430382,11441,74391,17355,High
Post_4998,YouTube,#Fashion,Shorts,2004080,32401,75229,33875,Low
Post_1432,YouTube,#Gaming,Tweet,4812846,282674,48887,13168,Medium
Post_1742,TikTok,#Viral,Video,4921272,345751,48526,28348,Medium
Post_1691,TikTok,#Challenge,Post,4830941,381524,86156,26172,Low
Post_1639,Twitter,#Tech,Tweet,731918,405408,33684,24680,High
Post_3297,TikTok,#Dance,Live Stream,3129394,231607,32444,7906,Low
Post_2508,Instagram,#Fashion,Tweet,4992601,389024,91886,16411,High
Post_2807,Instagram,#Tech,Live Stream,706597,69502,74826,29444,Low
Post_3642,YouTube,#Challenge,Reel,2841183,49865,60619,15731,Medium
Post_1904,Instagram,#Tech,Post,661248,168503,49139,22125,Medium
Post_2163,YouTube,#Tech,Reel,3387703,258583,51255,46631,Low
Post_206,Twitter,#Fashion,Tweet,2945128,368541,66690,3800,Medium
Post_1607,YouTube,#Fitness,Tweet,979236,445534,44401,41269,High
Post_3115,TikTok,#Gaming,Shorts,145648,281353,78187,26268,Low
Post_1501,YouTube,#Tech,Tweet,2579953,129665,13366,22743,Low
Post_2111,TikTok,#Education,Tweet,4925928,223449,71385,24086,Medium
Post_1174,TikTok,#Gaming,Video,2064157,356084,56738,25612,Low
Post_4703,Instagram,#Music,Shorts,4903978,68921,75527,6533,Low
Post_2794,Instagram,#Music,Reel,3816051,462424,91866,41600,High
Post_3270,YouTube,#Education,Post,2438078,221150,60273,11048,Medium
Post_1343,YouTube,#Viral,Reel,4742368,54608,90554,26913,Medium
Post_842,YouTube,#Challenge,Live Stream,4841421,339554,33055,48880,High
Post_1295,YouTube,#Education,Video,1213734,342720,58380,21282,Medium
Post_4719,Instagram,#Viral,Post,2216125,449987,37594,38581,High
Post_3819,TikTok,#Music,Tweet,3328630,91347,82700,38362,Medium
Post_1552,Twitter,#Tech,Video,1188499,97329,81880,35799,Low
Post_4910,YouTube,#Fitness,Shorts,4924732,19697,7821,21185,Medium
Post_2628,YouTube,#Education,Reel,1436013,394721,27620,4864,High
Post_714,YouTube,#Challenge,Video,2871175,182884,54350,26546,High
Post_4987,TikTok,#Viral,Tweet,741969,301521,87955,15812,Medium
Post_4690,TikTok,#Music,Shorts,3309158,79745,27743,17516,Low
Post_1391,TikTok,#Fitness,Reel,3806689,20540,47457,9403,High
Post_2989,YouTube,#Music,Tweet,4420121,192344,32142,36860,Medium
Post_2444,TikTok,#Tech,Video,4837671,346397,58957,5374,Low
Post_1429,Twitter,#Fashion,Post,2307580,242509,24840,36605,Medium
Post_2818,YouTube,#Gaming,Reel,1197713,480028,4619,28503,High
Post_2232,YouTube,#Fitness,Video,3371495,283970,78225,32830,Medium
Post_4110,TikTok,#Tech,Reel,4712590,44050,5528,2830,High
Post_3561,Twitter,#Challenge,Reel,2200449,76283,39653,42153,Low
Post_1905,TikTok,#Viral,Tweet,2805537,329895,38661,27857,Low
Post_3822,Instagram,#Challenge,Live Stream,3734090,477638,19503,13683,High
Post_3911,Twitter,#Comedy,Live Stream,2607877,146469,64229,49402,Low
